HP:0004370	Abnormality of temperature regulation	ZP:0005051	abnormal(ly) edematous gut	0.5882352941	0.7142857143
HP:0004379	Abnormality of alkaline phosphatase activity	ZP:0005625	abnormal(ly) process quality alkaline phosphatase activity	0.9523809524	0.9523809524
HP:0004378	Abnormality of the anus	ZP:0005684	abnormal(ly) morphology posterior intestine	0.6111111111	0.7857142857
HP:0004377	Hematological neoplasm	ZP:0005757	abnormal(ly) increased size hematopoietic system	0.5625	0.9
HP:0004376	Neuroblastic tumors	ZP:0000610	abnormal(ly) decreased size central nervous system ventral region	0.4583333333	0.9166666667
HP:0004375	Neoplasm of the nervous system	ZP:0010280	abnormal(ly) present in greater numbers in organism peripheral nervous system neurofibrosarcoma	0.4473684211	0.4473684211
HP:0004374	Hemiplegia/hemiparesis	ZP:0010184	abnormal(ly) has extra parts of type dorsal telencephalon ventricular zone towards neuron	0.4142857143	0.6744186047
HP:0004383	Hypoplastic left heart	ZP:0000532	abnormal(ly) increased size heart	0.7777777778	0.9130434783
HP:0004382	Mitral valve calcification	ZP:0001722	abnormal(ly) morphology atrioventricular valve	0.6530612245	0.9411764706
HP:0004381	Supravalvular aortic stenosis	ZP:0009714	abnormal(ly) absent atrioventricular valve	0.4909090909	0.8181818182
HP:0004380	Aortic valve calcification	ZP:0009714	abnormal(ly) absent atrioventricular valve	0.4821428571	0.8181818182
HP:0004389	Intestinal pseudo-obstruction	ZP:0000379	abnormal(ly) morphology intestine	0.75	0.9473684211
HP:0004388	Microcolon	ZP:0005684	abnormal(ly) morphology posterior intestine	0.7741935484	0.8571428571
HP:0004387	Enterocolitis	ZP:0005684	abnormal(ly) morphology posterior intestine	0.4888888889	0.7857142857
HP:0004386	Gastrointestinal inflammation	ZP:0010820	abnormal(ly) increased process quality inflammatory response	0.4666666667	1
HP:0004385	Protracted diarrhea	ZP:0009738	abnormal(ly) disrupted digestive system process	0.4782608696	0.7333333333
HP:0004395	Malnutrition	ZP:0006025	abnormal(ly) position digestive system	0.5555555556	0.8333333333
HP:0004394	Multiple gastric polyps	ZP:0006804	abnormal(ly) hypotrophic intestine cell	0.4594594595	0.7727272727
HP:0004392	Prune belly	ZP:0010532	abnormal(ly) disorganized visceral peritoneum	0.5517241379	0.5714285714
HP:0004390	Hamartomatous polyposis	ZP:0000379	abnormal(ly) morphology intestine	0.4864864865	0.9473684211
HP:0004399	Congenital pyloric atresia	ZP:0000379	abnormal(ly) morphology intestine	0.5333333333	0.8421052632
HP:0004398	Peptic ulcer	ZP:0000379	abnormal(ly) morphology intestine	0.4615384615	0.6315789474
HP:0004397	Ectopic anus	ZP:0005684	abnormal(ly) morphology posterior intestine	0.5945945946	0.7857142857
HP:0004396	Poor appetite	ZP:0006025	abnormal(ly) position digestive system	0.5555555556	0.8333333333
HP:0004329	Abnormal morphology of the posterior segment of the globe	ZP:0007451	abnormal(ly) increased depth posterior segment eye	0.8157894737	0.8157894737
HP:0004328	Abnormal anterior segment morphology	ZP:0002430	abnormal(ly) increased size lens	0.8611111111	0.8611111111
HP:0004327	Abnormal vitreous humor morphology	ZP:0007449	abnormal(ly) increased size vitreous	0.8541666667	0.8541666667
HP:0004326	Cachexia	ZP:0002456	abnormal(ly) decreased weight whole organism	0.8421052632	0.9411764706
HP:0004325	Decreased body weight	ZP:0002456	abnormal(ly) decreased weight whole organism	0.9411764706	0.9411764706
HP:0004324	Increased body weight	ZP:0002456	abnormal(ly) decreased weight whole organism	0.65	0.7647058824
HP:0004323	Abnormality of body weight	ZP:0002456	abnormal(ly) decreased weight whole organism	0.6470588235	0.6470588235
HP:0004322	Short stature	ZP:0002909	abnormal(ly) dwarf-like whole organism	0.7777777778	0.7777777778
HP:0004320	Vaginal fistula	ZP:0004188	abnormal(ly) maturity ovarian follicle	0.4423076923	0.5897435897
HP:0004339	Abnormality of sulfur amino acid metabolism	ZP:0007559	abnormal(ly) disrupted branched-chain amino acid metabolic process	0.76	0.8636363636
HP:0004338	Abnormality of aromatic amino acid family metabolism	ZP:0007559	abnormal(ly) disrupted branched-chain amino acid metabolic process	0.7307692308	0.8636363636
HP:0004337	Abnormality of amino acid metabolism	ZP:0007559	abnormal(ly) disrupted branched-chain amino acid metabolic process	0.8636363636	0.8636363636
HP:0004336	Myelin outfoldings	ZP:0001873	abnormal(ly) disrupted Schwann cell development	0.7307692308	0.9743589744
HP:0004334	Dermal atrophy	ZP:0006708	abnormal(ly) decreased size dermis melanocyte	0.652173913	0.75
HP:0004333	Bone-marrow foam cells	ZP:0009121	abnormal(ly) increased size macrophage vesicle	0.9038461538	0.9215686275
HP:0004332	Abnormal lymphocyte morphology	ZP:0008003	abnormal(ly) aplastic/hypoplastic T cell	0.7619047619	0.7619047619
HP:0004331	Decreased skull ossification	ZP:0010767	abnormal(ly) decreased occurrence dermatocranium ossification involved in bone remodeling	0.6170212766	0.7631578947
HP:0004330	Increased skull ossification	ZP:0010771	abnormal(ly) malformed cranial vault	0.6	0.8181818182
HP:0004340	Abnormality of vitamin B metabolism	ZP:0007635	abnormal(ly) increased rate metabolic process	0.5384615385	0.875
HP:0004349	Reduced bone mineral density	ZP:0006418	abnormal(ly) premature ossification	0.85	0.9444444444
HP:0004348	Abnormality of bone mineral density	ZP:0006418	abnormal(ly) premature ossification	0.8947368421	0.9444444444
HP:0004347	Weakness of muscles of respiration	ZP:0001511	abnormal(ly) decreased strength muscle	0.7428571429	0.9285714286
HP:0004345	Abnormality of ganglioside metabolism	ZP:0008138	abnormal(ly) process quality glycosphingolipid biosynthetic process	0.5714285714	0.6486486486
HP:0004344	Abnormality of cerebrosidase metabolism	ZP:0008138	abnormal(ly) process quality glycosphingolipid biosynthetic process	0.6315789474	0.6486486486
HP:0004343	Abnormality of glycosphingolipid metabolism	ZP:0008138	abnormal(ly) process quality glycosphingolipid biosynthetic process	0.6486486486	0.6486486486
HP:0004342	Abnormality of galactoside metabolism	ZP:0007679	abnormal(ly) decreased occurrence glycosylation	0.6	0.8
HP:0004341	Abnormality of vitamin B12 metabolism	ZP:0000093	abnormal(ly) disrupted porphyrin-containing compound metabolic process	0.6153846154	0.8888888889
HP:0004359	Abnormality of fatty-acid metabolism	ZP:0006245	abnormal(ly) disrupted long-chain fatty acid metabolic process	0.88	0.88
HP:0004358	Abnormality of superoxide metabolism	ZP:0008984	abnormal(ly) decreased rate oxygen metabolic process	0.6153846154	0.8
HP:0004357	Abnormality of leucine metabolism	ZP:0007559	abnormal(ly) disrupted branched-chain amino acid metabolic process	0.84	0.9545454545
HP:0004356	Abnormality of lysosomal metabolism	ZP:0006865	abnormal(ly) process quality chromosome segregation	0.7142857143	0.7692307692
HP:0004355	Abnormality of proteoglycan metabolism	ZP:0001810	abnormal(ly) disrupted glycosaminoglycan metabolic process	0.6206896552	0.8181818182
HP:0004354	Abnormality of carboxylic acid metabolism	ZP:0007559	abnormal(ly) disrupted branched-chain amino acid metabolic process	0.6363636364	0.6363636364
HP:0004353	Abnormality of pyrimidine metabolism	ZP:0000767	abnormal(ly) premature RNA processing	0.5333333333	0.7272727273
HP:0004352	Abnormality of purine metabolism	ZP:0000767	abnormal(ly) premature RNA processing	0.5333333333	0.7272727273
HP:0004284	Notched hand bones	ZP:0001062	abnormal(ly) aplastic scapulocoracoid	0.564516129	0.6603773585
HP:0004281	Irregular sclerosis of hand bones	ZP:0006418	abnormal(ly) premature ossification	0.6296296296	0.9444444444
HP:0004280	Irregular ossification of hand bones	ZP:0002804	abnormal(ly) predisplaced growth endochondral ossification	0.5510204082	0.9642857143
HP:0004289	Sclerotic foci in hand bones	ZP:0006418	abnormal(ly) premature ossification	0.6071428571	0.9444444444
HP:0004288	Pseudoepiphyses of hand bones	ZP:0001062	abnormal(ly) aplastic scapulocoracoid	0.625	0.8490566038
HP:0004286	Patchy sclerosis of hand bones	ZP:0006418	abnormal(ly) premature ossification	0.6071428571	0.9444444444
HP:0004296	Abnormality of gastrointestinal vasculature	ZP:0006824	abnormal(ly) present in fewer numbers in organism blood vessel	0.6153846154	0.8888888889
HP:0004295	Abnormality of the gastric mucosa	ZP:0000379	abnormal(ly) morphology intestine	0.5161290323	0.8421052632
HP:0004291	Stippled calcification of hand bones	ZP:0002804	abnormal(ly) predisplaced growth endochondral ossification	0.54	0.9642857143
HP:0004290	Sclerosis of hand bones with transverse striations	ZP:0006418	abnormal(ly) premature ossification	0.6071428571	0.9444444444
HP:0004299	Hernia of the abdominal wall	ZP:0010532	abnormal(ly) disorganized visceral peritoneum	0.4848484848	0.5714285714
HP:0004298	Abnormality of the abdominal wall	ZP:0010532	abnormal(ly) disorganized visceral peritoneum	0.5714285714	0.5714285714
HP:0004297	Abnormality of the biliary system	ZP:0009040	abnormal(ly) degenerate male organism liver	0.8684210526	0.9166666667
HP:0004646	Hypoplasia of the nasal bone	ZP:0009261	abnormal(ly) morphology peripheral olfactory organ	0.8170731707	0.8815789474
HP:0004664	Facial midline hemangioma	ZP:0003679	abnormal(ly) malformed head blood vessel	0.5	0.8275862069
HP:0004660	Hypoplasia of facial musculature	ZP:0008010	abnormal(ly) absent head muscle	0.6923076923	0.9
HP:0004679	Large tarsal bones	ZP:0001062	abnormal(ly) aplastic scapulocoracoid	0.4444444444	0.8301886792
HP:0004676	Prominent supraorbital arches in adult	ZP:0010205	abnormal(ly) colored head xanthophore	0.5714285714	0.9230769231
HP:0004673	Decreased facial expression	ZP:0010205	abnormal(ly) colored head xanthophore	0.7058823529	0.9230769231
HP:0004609	Patchy distortion of vertebrae	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.90625	0.935483871
HP:0004608	Anteriorly placed odontoid process	ZP:0009197	abnormal(ly) malformed vertebra 2	0.7619047619	0.8421052632
HP:0004607	Anterior beaking of lower thoracic vertebrae	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8529411765	0.935483871
HP:0004606	Unossified vertebral bodies	ZP:0002804	abnormal(ly) predisplaced growth endochondral ossification	0.5744680851	0.9642857143
HP:0004605	Absent vertebral body mineralization	ZP:0002804	abnormal(ly) predisplaced growth endochondral ossification	0.5294117647	0.9642857143
HP:0004603	Hyperconvex vertebral body endplates	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8055555556	0.935483871
HP:0004602	Cervical C2/C3 vertebral fusion	ZP:0009197	abnormal(ly) malformed vertebra 2	0.6301369863	0.8070175439
HP:0004601	Spina bifida occulta at L5	ZP:0008933	abnormal(ly) arrested neural tube closure	0.5463917526	0.9636363636
HP:0004619	Lumbar kyphoscoliosis	ZP:0001711	abnormal(ly) decreased length vertebral column anterior region	0.4615384615	0.8571428571
HP:0004618	Sandwich appearance of vertebral bodies	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.90625	0.935483871
HP:0004617	Butterfly vertebral arch	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8529411765	0.935483871
HP:0004616	Cleft vertebral arch	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8529411765	0.935483871
HP:0004614	Spina bifida occulta at S1	ZP:0008933	abnormal(ly) arrested neural tube closure	0.4649122807	0.9636363636
HP:0004611	Anterior concavity of thoracic vertebrae	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.90625	0.935483871
HP:0004610	Lumbar spinal canal stenosis	ZP:0004807	abnormal(ly) morphology central canal	0.4864864865	0.8571428571
HP:0004629	Small cervical vertebral bodies	ZP:0009197	abnormal(ly) malformed vertebra 2	0.6470588235	0.7719298246
HP:0004626	Lumbar scoliosis	ZP:0001711	abnormal(ly) decreased length vertebral column anterior region	0.5142857143	0.8571428571
HP:0004625	Biconvex vertebral bodies	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8787878788	0.935483871
HP:0004621	Enlarged vertebral pedicles	ZP:0008911	abnormal(ly) decreased size neural spine	0.75	0.8
HP:0004637	Decreased cervical spine mobility	ZP:0009197	abnormal(ly) malformed vertebra 2	0.724137931	0.7368421053
HP:0004635	Cervical C5/C6 vertebrae fusion	ZP:0009197	abnormal(ly) malformed vertebra 2	0.6133333333	0.8070175439
HP:0004634	Cuboid-shaped vertebral bodies	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8787878788	0.935483871
HP:0004633	Lower thoracic kyphosis	ZP:0001711	abnormal(ly) decreased length vertebral column anterior region	0.4736842105	0.8571428571
HP:0004632	Cervical segmentation defect	ZP:0005171	abnormal(ly) ossified vertebra	0.7878787879	0.8387096774
HP:0004630	Anterior beaking of thoracic vertebrae	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8529411765	0.935483871
HP:0004692	4-5 toe syndactyly	ZP:0001062	abnormal(ly) aplastic scapulocoracoid	0.4680851064	0.8301886792
HP:0004691	2-3 toe syndactyly	ZP:0001062	abnormal(ly) aplastic scapulocoracoid	0.4782608696	0.8301886792
HP:0004695	Calcaneal epiphyseal stippling	ZP:0002804	abnormal(ly) predisplaced growth endochondral ossification	0.6136363636	0.9642857143
HP:0004527	Large clumps of pigment irregularly distributed along hair shaft	ZP:0003355	abnormal(ly) size epidermis cell	0.487804878	0.9523809524
HP:0004524	Temporal hypotrichosis	ZP:0003355	abnormal(ly) size epidermis cell	0.5714285714	0.9523809524
HP:0004523	Long eyebrows	ZP:0005828	abnormal(ly) increased accumulation orbital region towards blood	0.5816326531	0.8769230769
HP:0004558	Cervical platyspondyly	ZP:0009197	abnormal(ly) malformed vertebra 2	0.7076923077	0.8070175439
HP:0004557	Anterior vertebral fusion	ZP:0003541	abnormal(ly) fused with vertebra towards vertebra	0.9302325581	0.9523809524
HP:0004502	Bilateral choanal atresia	ZP:0009261	abnormal(ly) morphology peripheral olfactory organ	0.8214285714	0.9078947368
HP:0004510	Pancreatic islet-cell hyperplasia	ZP:0010082	abnormal(ly) decreased functionality endocrine pancreas	0.5681818182	0.78125
HP:0004568	Beaking of vertebral bodies	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8787878788	0.935483871
HP:0004566	Pear-shaped vertebrae	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.90625	0.935483871
HP:0004565	Severe platyspondyly	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8285714286	0.935483871
HP:0004563	Increased spinal bone density	ZP:0010771	abnormal(ly) malformed cranial vault	0.5625	0.8181818182
HP:0004562	Beaking of vertebral bodies T12-L3	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8529411765	0.935483871
HP:0004571	Widening of cervical spinal canal	ZP:0009197	abnormal(ly) malformed vertebra 2	0.7288135593	0.7543859649
HP:0004570	Increased vertebral height	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.90625	0.935483871
HP:0004576	Sclerotic vertebral endplates	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8055555556	0.935483871
HP:0004575	Fusion of midcervical facet joints	ZP:0009197	abnormal(ly) malformed vertebra 2	0.5542168675	0.8070175439
HP:0004573	Anterior wedging of T11	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8787878788	0.935483871
HP:0004582	Irregularity of vertebral bodies	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.9677419355	0.9677419355
HP:0004581	Increased anterior vertebral height	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8787878788	0.935483871
HP:0004580	Anterior scalloping of vertebral bodies	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8529411765	0.935483871
HP:0004589	Dysplasia of second lumbar vertebra	ZP:0005171	abnormal(ly) ossified vertebra	0.5625	0.8709677419
HP:0004586	Biconcave vertebral bodies	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8787878788	0.935483871
HP:0004592	Thoracic platyspondyly	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.5087719298	0.935483871
HP:0004591	Disc-like vertebral bodies	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.8787878788	0.935483871
HP:0004590	Hypoplastic sacrum	ZP:0001177	abnormal(ly) decreased size vertebra	0.4444444444	0.6486486486
HP:0004599	Absent or minimally ossified vertebral bodies	ZP:0002804	abnormal(ly) predisplaced growth endochondral ossification	0.5869565217	0.9642857143
HP:0004598	Supernumerary vertebral ossification centers	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.5471698113	0.935483871
HP:0004594	Hump-shaped mound of bone in central and posterior portions of vertebral endplate	ZP:0010710	abnormal(ly) irregular spatial pattern centrum	0.7837837838	0.935483871
HP:0004889	Intermittent episodes of respiratory insufficiency due to muscle weakness	ZP:0001511	abnormal(ly) decreased strength muscle	0.6842105263	0.9285714286
HP:0004887	Respiratory failure requiring assisted ventilation	ZP:0005659	abnormal(ly) process quality respiratory gaseous exchange	0.5333333333	0.6153846154
HP:0004886	Congenital laryngeal stridor	ZP:0005659	abnormal(ly) process quality respiratory gaseous exchange	0.4444444444	0.6153846154
HP:0004885	Episodic respiratory distress	ZP:0005659	abnormal(ly) process quality respiratory gaseous exchange	0.4705882353	0.6153846154
HP:0004881	Episodic hypoventilation	ZP:0005659	abnormal(ly) process quality respiratory gaseous exchange	0.5909090909	1
HP:0004898	Persistent lactic acidosis	ZP:0009484	abnormal(ly) process quality regulation of pH	0.625	0.9523809524
HP:0004897	Stress/infection-induced lactic acidosis	ZP:0009484	abnormal(ly) process quality regulation of pH	0.625	0.9523809524
HP:0004848	Ph-positive acute lymphoblastic leukemia	ZP:0007628	abnormal(ly) morphology leukocyte	0.5208333333	0.9259259259
HP:0004846	Prolonged bleeding after surgery	ZP:0001225	abnormal(ly) quality blood circulation	0.5384615385	1
HP:0004845	Acute monocytic leukemia	ZP:0007628	abnormal(ly) morphology leukocyte	0.5102040816	0.9259259259
HP:0004844	Coombs-positive hemolytic anemia	ZP:0003123	abnormal(ly) morphology nucleate erythrocyte	0.6136363636	0.7941176471
HP:0004841	Reduced factor XII activity	ZP:0001480	abnormal(ly) disrupted thrombocyte activation	0.5277777778	0.8636363636
HP:0004840	Hypochromic microcytic anemia	ZP:0011036	abnormal(ly) process quality erythrocyte development	0.743902439	0.9242424242
HP:0004859	Amegakaryocytic thrombocytopenia	ZP:0002757	abnormal(ly) present in fewer numbers in organism myeloid cell	0.5945945946	0.9565217391
HP:0004857	Hyperchromic macrocytic anemia	ZP:0005009	abnormal(ly) present in greater numbers in organism nucleate erythrocyte	0.7530864198	0.9384615385
HP:0004856	Normochromic microcytic anemia	ZP:0011036	abnormal(ly) process quality erythrocyte development	0.8133333333	0.9242424242
HP:0004855	Reduced protein S activity	ZP:0005757	abnormal(ly) increased size hematopoietic system	0.5625	0.9
HP:0004854	Intermittent thrombocytopenia	ZP:0002757	abnormal(ly) present in fewer numbers in organism myeloid cell	0.5945945946	0.9565217391
HP:0004852	Reduced leukocyte alkaline phosphatase	ZP:0005625	abnormal(ly) process quality alkaline phosphatase activity	0.7142857143	0.9523809524
HP:0004851	Folate-responsive megaloblastic anemia	ZP:0011036	abnormal(ly) process quality erythrocyte development	0.7922077922	0.9242424242
HP:0004850	Recurrent deep vein thrombosis	ZP:0010935	abnormal(ly) morphology vein	0.6551724138	0.9047619048
HP:0004866	Impaired ADP-induced platelet aggregation	ZP:0001479	abnormal(ly) disrupted platelet aggregation	0.9344262295	0.95
HP:0004864	Refractory sideroblastic anemia	ZP:0011036	abnormal(ly) process quality erythrocyte development	0.8714285714	0.9242424242
HP:0004863	Compensated hemolytic anemia	ZP:0003123	abnormal(ly) morphology nucleate erythrocyte	0.6136363636	0.7941176471
HP:0004861	Refractory macrocytic anemia	ZP:0011036	abnormal(ly) process quality erythrocyte development	0.8026315789	0.9242424242
HP:0004860	Thiamine-responsive megaloblastic anemia	ZP:0011036	abnormal(ly) process quality erythrocyte development	0.7922077922	0.9242424242
HP:0004879	Intermittent hyperventilation	ZP:0005659	abnormal(ly) process quality respiratory gaseous exchange	0.5909090909	1
HP:0004878	Intercostal muscle weakness	ZP:0001511	abnormal(ly) decreased strength muscle	0.5098039216	0.9285714286
HP:0004872	Incisional hernia	ZP:0010532	abnormal(ly) disorganized visceral peritoneum	0.4705882353	0.5714285714
HP:0004870	Chronic hemolytic anemia	ZP:0003123	abnormal(ly) morphology nucleate erythrocyte	0.6136363636	0.7941176471
HP:0004804	Congenital hemolytic anemia	ZP:0003123	abnormal(ly) morphology nucleate erythrocyte	0.6136363636	0.7941176471
HP:0004802	Episodic hemolytic anemia	ZP:0003123	abnormal(ly) morphology nucleate erythrocyte	0.6136363636	0.7941176471
HP:0004800	Duodenal diverticula	ZP:0000379	abnormal(ly) morphology intestine	0.6	0.9473684211
HP:0004809	Neonatal alloimmune thrombocytopenia	ZP:0002757	abnormal(ly) present in fewer numbers in organism myeloid cell	0.5945945946	0.9565217391
HP:0004808	Acute myeloid leukemia	ZP:0007628	abnormal(ly) morphology leukocyte	0.4237288136	0.9259259259
HP:0004818	Paroxysmal nocturnal hemoglobinuria	ZP:0005009	abnormal(ly) present in greater numbers in organism nucleate erythrocyte	0.7011494253	0.9384615385
HP:0004817	Drug-sensitive hemolytic anemia	ZP:0003123	abnormal(ly) morphology nucleate erythrocyte	0.6136363636	0.7941176471
HP:0004814	Fava bean-induced hemolytic anemia	ZP:0003123	abnormal(ly) morphology nucleate erythrocyte	0.6136363636	0.7941176471
HP:0004813	Post-transfusion thrombocytopenia	ZP:0002757	abnormal(ly) present in fewer numbers in organism myeloid cell	0.5945945946	0.9565217391
HP:0004812	B Acute Lymphoblastic Leukemia	ZP:0007628	abnormal(ly) morphology leukocyte	0.5208333333	0.9259259259
HP:0004810	Congenital hypoplastic anemia	ZP:0011036	abnormal(ly) process quality erythrocyte development	0.8714285714	0.9242424242
HP:0004819	Normocytic hypoplastic anemia	ZP:0011036	abnormal(ly) process quality erythrocyte development	0.8714285714	0.9242424242
HP:0004828	Refractory anemia with ringed sideroblasts	ZP:0005757	abnormal(ly) increased size hematopoietic system	0.4736842105	0.9
HP:0004826	Folate-unresponsive megaloblastic anemia	ZP:0011036	abnormal(ly) process quality erythrocyte development	0.7922077922	0.9242424242
HP:0004825	Increased hemoglobin oxygen affinity	ZP:0003123	abnormal(ly) morphology nucleate erythrocyte	0.7714285714	0.7941176471
HP:0004823	Anisopoikilocytosis	ZP:0007353	abnormal(ly) decreased size nucleate erythrocyte	0.7631578947	0.7631578947
HP:0004822	Atypical elliptocytosis	ZP:0000513	abnormal(ly) shape nucleate erythrocyte	0.7368421053	0.7777777778
HP:0004821	Hypersegmentation of neutrophil nuclei	ZP:0006579	abnormal(ly) spatial pattern neutrophil	0.8409090909	0.9736842105
HP:0004820	Acute myelomonocytic leukemia	ZP:0007628	abnormal(ly) morphology leukocyte	0.5208333333	0.9259259259
HP:0004839	Pyropoikilocytosis	ZP:0000513	abnormal(ly) shape nucleate erythrocyte	0.7567567568	0.7777777778
HP:0004836	Acute promyelocytic leukemia	ZP:0007628	abnormal(ly) morphology leukocyte	0.5319148936	0.9259259259
HP:0004835	Microspherocytosis	ZP:0000865	abnormal(ly) spherical nucleate erythrocyte	0.7435897436	0.7631578947
HP:0004831	Recurrent thromboembolism	ZP:0005757	abnormal(ly) increased size hematopoietic system	0.6923076923	0.9
HP:0004764	Myxomatous mitral valve degeneration	ZP:0001722	abnormal(ly) morphology atrioventricular valve	0.7111111111	0.9411764706
HP:0004763	Paroxysmal supraventricular tachycardia	ZP:0002171	abnormal(ly) irregular rhythm heart contraction	0.8	1
HP:0004762	Hypoplasia of right ventricle	ZP:0002485	abnormal(ly) hypoplastic cardiac ventricle	0.7647058824	0.9285714286
HP:0004761	Post-angioplasty coronary artery restenosis	ZP:0008666	abnormal(ly) decreased width dorsal aorta central region	0.4179104478	0.7179487179
HP:0004779	Brittle scalp hair	ZP:0003355	abnormal(ly) size epidermis cell	0.5263157895	0.9523809524
HP:0004771	Premature graying of body hair	ZP:0003355	abnormal(ly) size epidermis cell	0.4651162791	0.9523809524
HP:0004789	Lactose intolerance	ZP:0000379	abnormal(ly) morphology intestine	0.5454545455	0.9473684211
HP:0004788	Intestinal lymphedema	ZP:0006803	abnormal(ly) edematous intestine	0.5535714286	0.9393939394
HP:0004787	Fulminant hepatitis	ZP:0005185	abnormal(ly) decreased functionality liver	0.7540983607	0.9387755102
HP:0004786	Jejunal diverticula	ZP:0000379	abnormal(ly) morphology intestine	0.6	0.9473684211
HP:0004785	Malrotation of colon	ZP:0005684	abnormal(ly) morphology posterior intestine	0.7666666667	0.8214285714
HP:0004784	Juvenile gastrointestinal polyposis	ZP:0000379	abnormal(ly) morphology intestine	0.4736842105	0.9473684211
HP:0004783	Duodenal polyposis	ZP:0006804	abnormal(ly) hypotrophic intestine cell	0.4318181818	0.8636363636
HP:0004791	Esophageal ulceration	ZP:0005783	abnormal(ly) morphology pneumatic duct	0.7058823529	0.8275862069
HP:0004790	Hypoplasia of the small intestine	ZP:0002920	abnormal(ly) hypoplastic intestine	0.76	0.9047619048
HP:0004799	Jejunoileal diverticula	ZP:0000379	abnormal(ly) morphology intestine	0.6	0.9473684211
HP:0004797	Multiple small bowel atresias	ZP:0000379	abnormal(ly) morphology intestine	0.8181818182	0.9473684211
HP:0004796	Gastrointestinal obstruction	ZP:0000379	abnormal(ly) morphology intestine	0.4090909091	0.4736842105
HP:0004795	Hamartomatous stomach polyps	ZP:0006804	abnormal(ly) hypotrophic intestine cell	0.4130434783	0.8636363636
HP:0004794	Malrotation of small bowel	ZP:0009115	abnormal(ly) discolored intestine	0.7777777778	0.9545454545
HP:0004729	Acute tubulointerstitial nephritis	ZP:0006904	abnormal(ly) present in fewer numbers in organism pronephric tubule cilium	0.5384615385	0.7142857143
HP:0004727	Impaired renal concentrating ability	ZP:0011193	abnormal(ly) process quality glomerular filtration	0.7428571429	0.8387096774
HP:0004724	Calcium nephrolithiasis	ZP:0002829	abnormal(ly) calcified kidney	0.6111111111	0.9166666667
HP:0004722	Thickening of the glomerular basement membrane	ZP:0005482	abnormal(ly) absent pronephric podocyte cell projection	0.75	0.825
HP:0004737	Global glomerulosclerosis	ZP:0009471	abnormal(ly) dilated pronephric glomerular capsule	0.7037037037	0.9047619048
HP:0004736	Crossed fused renal ectopia	ZP:0002829	abnormal(ly) calcified kidney	0.8148148148	0.9166666667
HP:0004734	Renal cortical microcysts	ZP:0002829	abnormal(ly) calcified kidney	0.5945945946	0.9166666667
HP:0004732	Impaired renal uric acid clearance	ZP:0011193	abnormal(ly) process quality glomerular filtration	0.8125	0.8387096774
HP:0004749	Atrial flutter	ZP:0002171	abnormal(ly) irregular rhythm heart contraction	0.8695652174	1
HP:0004746	Glomerular subendothelial electron-dense deposits	ZP:0010939	abnormal(ly) unfused from pronephric glomerulus right side towards pronephric glomerulus left side	0.7346938776	0.7659574468
HP:0004743	Chronic tubulointerstitial nephritis	ZP:0006904	abnormal(ly) present in fewer numbers in organism pronephric tubule cilium	0.5384615385	0.7142857143
HP:0004742	Abnormality of the renal collecting system	ZP:0010330	abnormal(ly) increased width pronephros ventral region	0.8	0.8695652174
HP:0004758	Effort-induced polymorphic ventricular tachycardias	ZP:0002171	abnormal(ly) irregular rhythm heart contraction	0.5555555556	1
HP:0004757	Paroxysmal atrial fibrillation	ZP:0002172	abnormal(ly) irregular rhythm cardiac muscle contraction	0.8536585366	0.9722222222
HP:0004756	Ventricular tachycardia	ZP:0002171	abnormal(ly) irregular rhythm heart contraction	0.5714285714	1
HP:0004755	Supraventricular tachycardia	ZP:0002171	abnormal(ly) irregular rhythm heart contraction	0.8333333333	1
HP:0004754	Permanent atrial fibrillation	ZP:0002172	abnormal(ly) irregular rhythm cardiac muscle contraction	0.8536585366	0.9722222222
HP:0004752	Congenital atrioventricular dissociation	ZP:0005050	abnormal(ly) non-functional cardiovascular system	0.6	0.9
HP:0004751	Paroxysmal ventricular tachycardia	ZP:0002171	abnormal(ly) irregular rhythm heart contraction	0.5555555556	1
